document	label
처음에는 드랍할까 생각했던만큼 첫날부터 진도 마구잡이로 빼심.. 중간때 정신차려보면 어느새 200페이지가 넘음. 나온다고 하신부분에서 나오지않음 걸러도됨. 다들 잘보는 중간망치고 기말잘보니 학점 잘나옴. 질문하면 잘 받아주시고 좋은분이심 난 추천	21221
강의날로 안드시고 직접 학생들 공부하게 해 주심.  보통 포기하는 친구들이 종종 잇어 좀만 열심히하면 됨.  어렵다고 불평하지말고 공부하자	22221
수업이 학생에게 친화적이지는 않다. 또한 교수님이 학생들에게 기대하는 요구치가 높다는 것을 수업 시간 내내 느꼈다. 확실히 이 부분에서 호불호가 많이 갈릴 것 같다.  그리고 학기 초반에 책을 읽어보라는 것을 강조하셔서 학기 내내 원서를 열심히 읽었는데, 굳이 읽을 필요가 없다는 생각이 든다. 영어를 어려워 하는 학우들은 책을 보면서 공부하는게 오히려 더 힘들 것 같다. 과제가 매번나가서 수업을 무조건 따라가게 된다는 점과, 교수님 강의력이 좋다는 점,, 그리고 영어수업이라 부여하는 학점 비율이 더 좋다는 점이 있다. 총평화이팅	22212
중고등학교 진로시간 같았다. 연애 안해보고 수업 들어왔으면 약간 슬플뻔..... 그래도 시험공부는 편했다!	21222
수업 자체는 학생들 수준 고려해서 정말 잘 가르쳐 주십니다. 근데 문제는 시험.. 어려워서가 아니라 너무 쉬워서 문제네요. 중간,기말 100점이 너무 많아서 총 환산 점수 100점 중에서 99점 받아도 비쁠 받을 수 있습니다. 시험 난이도 조절만 잘 하시면 점수 형평성도 올라가고 정말 유익한 강의가 될 것 같습니다.	20212
교수님 넘 착해요.교수님이 걱정될 정도로 점수를 넘 잘주세요.컴맹인 저도 A쁠 받았어요	21221
컴맹인 내가!!!!!!!! 시험을 둘 다 만점을 받을 정도로 엄청 엄청 잘 가르치심 그리고 질문도 다 받아주시고 엄청 친절하심 약간 동네 누나 같은 느낌	22221
교수님이 아니라 강사님이 진행하는 수업이라 되게 좋았음.거의 4시간 연강으로 잡혀있지만 강사님 재량으로 진도만 다 나가면 1~1.5시간 일찍 끝내주시고  수업도 재미있게 가르쳐주심.파이썬에 대한 흥미를 높일 수 있음. 수업은 앞자리에서 듣는 걸 추천. 출석은 수업시작하고 5분이내에 부르기 시작하심.시험이랑 과제가 쉬워서 만점받는 사람이 많기 때문에 출석이 매우중요함.필자 중간&기말&과제 모두 만점인데 지각 한번 해서 B+ 로 떨어짐..ㅎ학점은 좀 마음 아프지만 그래도 수업이랑 강사님이 정말 좋으셔서 5별	22221
수업이 지루하고 갑자기 여석이 폭등했으며 기존 실라버스와는 다른 시험방식을 취해서 학생들 불만이 많았던 것은 사실이지만 2시간 도 공부 안 해서 에이쁠 얻어간 희대의 개꿀 전공 . 수업 좀 듣고 뇌피셜 잘 쓰면 점수 잘 받는다	21222
프리하시고  성격 시원시원하신 교수님!학생들 편의 많이 봐주시는듯.  자도 깨우지도 않으심시험문제도 쉬움 .  교수님이 일단 프리하셔서 개좋음! 팀플x  /개인과제 1페이지짜리 2번/ 중간,기말 서술형 2문제씩	12221
절대 이 수업 듣나 봐라 ~~~~ 갑자기 여석 30 > 200로 늘리고 계획없이 분반하고 뭐 제대로 알려주는 것도 없이 통보하고 자기 자랑하고 출결 신경도 안쓰고 무책임 ~~~ 끝나서 속 시원하다 그냥 가서 잘거면 ㄱㅊ 수업 들으면 속터짐 정해진거 아무것도 없고 교수 맘대로에다가 다른 분반 교수 눈치 너무 봄 속 터 짐 ! 이거 들을거면 속터짐과 편한 숙면 보장 가능 ~~	22200
전공이 이정도면  나는 학교다닐맛 난다~~~~ 시원털털하신 교수님 짱 앞으로도 이교수님 수업있으면 무조건 들을거임!!! 인원도 많아서 절대평가	22221
교수님 옷에 묻어있는 땀자국밖에 기억이 안나요; 수업시간에 뭘 가르쳐준거?	22202
그냥 랜덤으로 학점주시는 듯전공 교수님들 중 최악이었음	22220
최악. 그냥 거르는개 속편함. 시험은 명분상 두번인데 애초에 문제를 알려줄뿐더러 수업이라고 배우는것도 없으므로 필요x. 교수가 수업에 지각하기 일쑤고 본인이 그래서 그런지 학생 출결도 신경 안씀. ㄹㅇ 신경안쓰니까 걍 안나가는거 추천. 과제는 중간 기말 두번 프로젝트 시키는데 ㄹㅇ 영양가 없음. 솔직히 저거 배워다가 필드에서 쓰라고 하면 회사 때려치고 딴거할 듯. 중간은 그렇다쳐도 기말은 ㄹㅇ 과제를 재출 2주전에 번복할뿐만아니라 그냥 운빨. ㄹㅇ 에이를 맞았든 디를 맞았든 운빨인거에 반박할 수 있는 사람 메로나 사드림	02200
강사가 하는 강의가 다 그렇듯이 자기 얘기를 좋아하고 수업의 질은 떨어진다 그래도 TV에도 자주 나오고 권위있는 사람이라 초반엔 열심히 들었는데 나중에 보면 정말 별 거 안 가르친다 과제도 자유주제인 중간과제와 달리 기말과제는 머신러닝을 휴먼러닝으로 하는 말그대로 혼돈 그 자체다음에는 강의하러 올 거 같지 않으니까 이 강의 듣게되는 걱정은 안해도 될 것 같다	22202

교수님 덕분에 단순히 스피치뿐만이 아니라 글을 쓰는 논리와 독창성과 창의성 등 여러 방면에서 능력을 기를 수 있었던 수업입니다. 교수님도 너무 좋으시고 평소엔 시크하시다가 가끔 웃으실 때가 매력이신 것 같네요 ㅎㅎ 평소에 열심히하고 적극적으로 참여하면 좋은 성적 받아갈 수 있어요!!	22211
수업 내용많은 분들이 '스피치와컨텐츠'라고 하면 말 잘하는 방법을 배우는 수업이라고 기대하기 마련인데 이 수업은 '스피치' 보다는 '컨텐츠'에 집중된 수업입니다. 말을 잘하거나 발표할 때 스킬을 가르쳐주는 것은 거의 전혀 없으며, 글을 쓸 때 어떻게 하면 창의적으로, 남들과는 다르게, 논리적으로 작성하는지를 주로 가르쳐주십니다. 매 시간마다 학생들이 5명 씩 나와 발표를 하는데, 학생들의 시선처리, 목소리, 제스쳐, ppt 등 발표스킬에 대해서는 거의 코멘트를 하지 않으시고 내용에 대해서만 언급하십니다.*수업 방식 2주에 한 번 꼴로 주어진 소재에 대해 한 페이지 글을 써서 제출해야합니다. 교수님께서는 글을 모두 읽어보고 짧게나마 프린트에 코멘트를 적어주시고, 프린트를 나눠주시며 조언을 해주시기도 합니다. 수업은 수업초반에 교수님께서 전 시간에 학생들이 작성한 글에 대해, 글쓰기에 대해 얘기를 하시다가 학생 5명 정도가 발표를 하고, Q&A를 하고, 다시 교수님께서 조금 수업을 하시는 방식입니다. 중간 기말은 따로 없으며 중간기말 레포트로 대체됩니다. 따라서 수업 자체는 어렵지 않고 가벼운 마음으로 와서 다른 학우들 발표를 보시면 됩니다.*태도발표는 가능하면 많이 하시는게 좋으며, 앞자리에 앉아 교수님의 말씀과 발표자들 말에 경청해야합니다. 또한, Q&A 때 꼭 질문을 하셔야합니다. 저는 개인적으로 생각하길, 사실상 과제, 중간기말 대체 레포트는 모두가 기준에 맞게 제 때에 제출하기 때문에 거기서 성적을 나누기는 어렵고 평소 태도가 많이 반영될거라고 생각합니다. *출석교수님께서 낭만파셔서 출석 자체는 중요하게 크게 신경쓰지 않으십니다. 무단결석은 당연히 감점 처리가 되지만 사전에 미리 말을 한다면 결석이 가능합니다. 심지어 '오늘 날이 좋아 한강에 놀러가므로 결석합니다.' 같은 이유도 다 받아주신다고 말씀하셨습니다. 따라서 결석계는 필요가 없어서 제출안하셔도 됩니다. 다만, 수업 태도가 중요한 수업이므로 결석을 많이 하면 점수에 악영향을 끼칠거라 생각됩니다. *기타매 수업시간 마다 교수님께서 글쓰기에 있어서 중요한 내용을 말씀하십니다. 글쓰기 실력은 개인마다 차이가 있기마련인데, 교수님께서는 한 학생이 한 학기동안 얼마나 발전했는가 또한 평가 요소라고 말씀하셨습니다. 따라서 괜히 고집스럽게 자기만의 글스기 방식을 추구하기보다는, 교수님이 말씀하시는 글쓰기 방식을 적용해나가시면 성적을 잘 받을 수 있을겁니다	22112
1. 수업 방식교수님께서 굉장히 열정이 넘치십니다. 강의력은 숭실대 원탑이셔서 수업이 굉장히 재밌습니다. 교수님께서 항상 학생들에게 질문을 하고 의견을 물어보시며 학생들과 교감하십니다. 대학에 들어와서 들은 강의 중 최고의 강의, 최고의 교수님이었습니다. 정말 고등학생 때 외국 영화에서 보던 그런 주체적인 강의입니다. 교수님께서 수업내용 관련 아티클을 평소에 많이많이많이많이 제공해주십니다. 그 아티클에서 점수 배점이 굉장히 큰 서술형 문제가 나오고, 평소에 아티클 내용정리 발표도 시킵니다. 기회가 있으면 꼭 발표는 하시는게 좋습니다. 발표는 아티클 내용 정리,요약과 자기의견이 들어가야합니다. ppt는 화려하게 할 필요 전혀 없이 글만 들어가도 됩니다. 표나 그래프만 조금 아티클에서 따면 됩니다. 클래스 인원이 몇 명 되지 않고 교수님께서 태도를 굉장히 중요시 여기십니다. 수업 중에 핸드폰을 하거나, 딴짓을 하거나 화장실에 가거나, 수업에 반응이 미적지근하면 굉장히 싫어하십니다. 교수님 열정에 맞게 성실히 수업에 참여해야 합니다.2. 평가 방식출석 중간 기말 과제시험은 긴서술형과 몇줄정도 작성하는 짧은 서술형, 그리고 계산형 문제입니다. 아티클에서 2문제 정도 배점이 큰 서술형 문제가 나옵니다. 중간 때는 계산형 문제가 2문제 정도였는데, 기말 때는 굉장히 많이 나옵니다. 계산이 딱 떨어지게 나오지 않고 루트나 소수점이 많이 나오니 계산기를 필참하시기 바랍니다. 문제는 교수님이 평소에 풀어주신 문제에서 거의 그대로 나오니 수업을 잘 들으시고 여러번 풀어보시면 됩니다.과제는 교수님께서 지정해주신 수업관련 다큐멘터리를 보고 정리하는 과제였습니다. 영상은 총 5개였고, A 1편,2편 / B 1편,2편 / C 이런 식이서 총 세개의 레포트를 작성해야합니다. 분량은 각각 3페이지며, 교수님께서 프로그램을 돌려서 과제를 카피하는 학생과 빌려준 학생은 0점 처리한다고 말씀하셨습니다. 영상 하나당 1시간짜리이므로 교수님께서 과제를 내주시면 미루지 말고 조금씩 미리 해두셔야합니다. 벼락치기로는 무리가 있습니다.교수님께서 시험 전에 프린트로 시험에 나올 핵심파트와 아티클을 찝어주십니다. 그 프린트를 보며 공부하시면 됩니다.3. 기타ppt에 페이지와 소제목(?)에 번호가 없으며, 교수님께서 수업을 앞에 갔다 뒤에 갔다 하셔서 ppt 보기가 조금 어려울 수 있습니다. 초반에는 ppt로만 수업을 나가는데 중간 이후로는 거의 책으로만 나갑니다. 책은 꼭 마련해놓으시기 바랍니다.4. 결론수업 빡셈 정도는 헬이라고 생각할 수 있으나 생산관리의 진수를 맛보고 많은 걸 배워갈 수 있는 좋은 수업. 포기자가 많아서 포기만 하지 않는다면 좋은 점수를 받을 수 있다	20200
첫 주 오티와 마지막 주 휴강으로 제외하면 총 14주동안 격주로 주제에 대한 글쓰기 과제가 나갑니다.  분량은 한 페이지지만 교수님은 남들과 다른 자신만의 생각과 주제에 대해 명백히 이해하는 글쓰기를 요구하기 때문에 과제하는데 저는 꽤 오래걸렸습니다. 이 과제는 중간시험기간에도 계속되며 8주차에 중간대체과제를 주시기에 개인적으로 이 기간은 힘들기도 했습니다.그러나 개인적으로 남는게 많은 수업이였습니다. 남들 앞에서 처음 발표할 때는 정말 긴장이 됬지만,  그것도 몇번 해보다보니 적응이 되더군요. 덕분에 남들 앞에서는대에 조금 덜 긴장하게 된 것 같습니다. 또 글쓰기를 할때 특히 설득문을 쓸때 어떤 자세가 필요한지 몸으로 느낀것 같고,  질의응답시간에 내가 쓴 글의 주제와 같은 주제의 다른사람 스피치문에 대해 얘기하면서 저 스스로의 생각의 깊이가 넓어진 것 같습니다.교수님이 하라는것 신경써서 열심히 하고 적극적으로 수업참여하신다면 얻어가는것도 많고 공부하는 것 없이 학점도 쉽게 받을수 있습니다. 반대의 경우는 수강신청 안하시는게 좋습니다.아 그리고 교수님 되게 시크해보이지만 에타 강의평도 다 보실많큼 마음이 엄청 강하신분은 아니에요. 교수님 한학기동안 정말 수고하셨습니다	02222
개인이 어떤 마음 가짐으로 참여하고,교수님이 말해주시는 걸 얼마나 받아들여 써먹냐에 따라 남는게 달라지는 수업인 것 같습니다. 한달에 두번 과제가 좀 많고 부담스러워 보이지만 막상 하다보면 할만 하더라구요! 수업 초반에 수업 참여를 너무 안해서 점수가 조금 아쉽지만 그거 빼고는 다 좋은 수업이었습니다	02222
